Адрес,Год постройки,Этажей,Квартир,Ссылка,latitude,longitude,Магазинов по близости,Дикси,Магнит,Пятёрочка,Перекрёсток,Лента,Вкустер,Верный
 пр-кт Лиговский 263 , 1864,6,36, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/741087,30.343707,59.907013,1,True,False,False,False,False,True,False
 пр-кт Лиговский 267 , 1902,6,31, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/741088,30.343994,59.906625,1,True,False,False,False,False,True,False
 пр-кт Лиговский 271 Строение 1, 2020,—,1201, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1163370,30.342404,59.905357,1,True,False,False,False,False,True,False
 пр-кт Лиговский 27/7 , 1882,5,30, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1162695,30.362365,59.933929,0,False,False,False,False,False,False,False
 пр-кт Лиговский 55/4 , 1873,5,43, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/742646,30.359131,59.928834,1,True,False,False,False,False,False,False
 пр-кт Лиговский 84/2 , 1880,4,10, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1158976,30.355098,59.921286,3,True,False,True,False,False,False,False
 пр-кт Лиговский 84/2 , 1880,4,7, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/744819,30.355098,59.921286,3,True,False,True,False,False,False,False
 пр-кт Лиговский 9/31 , 1879,6,18, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1162691,30.364269,59.937003,3,True,False,False,False,False,False,False
 пр-кт Лиговский 33-35 , 1897,5,3, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1162697,30.361494,59.932707,1,True,False,False,False,False,False,False
 пр-кт Лиговский 57-59 Литер Э, 1902,5,9, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/742648,30.358736,59.928235,1,True,False,False,False,False,False,False
 пр-кт Лиговский 57-59 , 1851,4,12, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1187617,30.35887,59.928442,1,True,False,False,False,False,False,False
 пр-кт Лиговский 64-66 , 1881,4,41, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/744591,30.356113,59.922815,4,True,True,True,False,False,False,False
 пр-кт Лиговский 67/22 , 1854,4,27, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/742656,30.357361,59.926837,3,True,True,False,False,False,False,False
 пр-кт Лиговский 75-77 , 1908,6,16, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/743148,30.356777,59.925187,3,True,True,False,False,False,False,False
 пр-кт Лиговский 75-77 , 1908,5,31, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1187618,30.356777,59.925187,3,True,True,False,False,False,False,False
 пр-кт Лиговский 75-77 Литер Ж, 1906,6,21, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/743149,30.355924,59.92543,3,True,True,False,False,False,False,False
 пр-кт Лиговский 89/20 , 1850,5,52, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1187619,30.355897,59.92387,3,True,True,True,False,False,False,False
 пр-кт Лиговский 116-118 , 1897,5,24, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/609832,30.353265,59.918417,3,False,False,True,False,False,False,False
 пр-кт Лиговский 116-118 , 1906,4,13, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/609833,30.353265,59.918417,3,False,False,True,False,False,False,False
 пр-кт Лиговский 116-118 Литер В, 1997,5,12, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1095895,30.354496,59.918264,2,False,False,True,False,False,False,False
 пр-кт Лиговский 203-207 , 1902,6,16, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/740580,30.347489,59.911141,5,True,False,True,True,False,False,False
 ул. Лидии Зверевой 3к 1 Строение 1, 2018,—,1140, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1101139,30.252249,60.039953,1,True,False,False,False,False,True,False
 ул. Лидии Зверевой 3к 3 Строение 1, 2018,—,412, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1101140,30.25392,60.039737,1,True,False,False,False,False,True,False
 ул. Лидии Зверевой 5к 1 Строение 1, 2020,—,1075, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1101141,30.254926,60.040923,1,True,False,False,False,False,True,False
 ул. Лидии Зверевой 9к 1 Строение 1, 2020,—,928, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1101142,30.257002,60.040627,1,True,False,False,False,False,True,False
 ул. Лидии Зверевой 9к 2 Строение 1, 2019,17,1114, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1101143,30.257666,60.039593,1,True,False,False,False,False,True,False
 ул. Лизы Чайкиной 9 , 1883,4,12, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1115752,30.300579,59.955453,1,True,False,False,False,False,False,False
 ул. Лизы Чайкиной 10 , 1912,7,46, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1115753,30.300812,59.955746,1,True,False,False,False,False,True,False
 ул. Лизы Чайкиной 17 , 1910,6,29, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1115754,30.302564,59.954966,1,True,False,False,False,False,False,False
 ул. Лизы Чайкиной 18 , 1908,5,78, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1115755,30.302528,59.955444,1,True,False,False,False,False,True,False
 ул. Лизы Чайкиной 20 , 1977,7,29, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1150371,30.303435,59.955205,1,True,False,False,False,False,False,False
 ул. Лизы Чайкиной 21 , 1912,7,36, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1115756,30.303642,59.954894,0,False,False,False,False,False,False,False
 ул. Лизы Чайкиной 22 , 1901,5,83, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1115757,30.304082,59.955097,0,False,False,False,False,False,False,False
 ул. Лизы Чайкиной 23 , 1903,5,35, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1115758,30.304163,59.954755,0,False,False,False,False,False,False,False
 ул. Лизы Чайкиной 25 , 1911,7,59, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1115759,30.304792,59.954628,0,False,False,False,False,False,False,False
 Липовая аллея 11 , 1961,5,76, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1173746,30.256831,59.985795,0,False,False,False,False,False,False,False
 Липовая аллея 15 , 2017,9,128, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1075635,30.256921,59.9867,0,False,False,False,False,False,False,False
 ул. Лисичанская 8 , 1899,6,57, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1173806,30.317108,59.98517,0,False,False,False,False,False,False,False
 ул. Лисичанская 14 , 1958,5,60, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1173807,30.312643,59.985953,1,False,False,True,False,False,False,False
 ул. Лиственная 3 , 1961,2,8, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/22361,30.327789,60.025116,1,False,False,False,False,True,False,False
 ул. Лиственная 18к 1 Строение 1, 2015,25,1312, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1198417,30.337185,60.028357,1,False,False,True,False,False,False,False
 пр-кт Литейный 7 , 1756,5,11, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/21931,30.348405,59.945986,4,True,False,False,False,False,False,False
 пр-кт Литейный 9 , 1828,5,99, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/21932,30.34836,59.945562,3,True,False,False,False,False,False,False
 пр-кт Литейный 10 , 1828,6,29, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/21933,30.349178,59.946022,2,True,False,False,False,False,False,False
 пр-кт Литейный 11 , 1873,5,95, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/21934,30.348342,59.94513,2,True,False,False,False,False,False,False
 пр-кт Литейный 13 , 1834,6,51, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/21935,30.348333,59.944792,2,True,False,False,False,False,False,False
 пр-кт Литейный 13 , 1834,3,10, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/21936,30.348333,59.944792,2,True,False,False,False,False,False,False
 пр-кт Литейный 15 , 1864,5,57, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/21937,30.34792,59.944161,2,True,False,False,False,False,False,False
 пр-кт Литейный 16 , 1911,6,23, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/21938,30.349106,59.944724,2,True,False,False,False,False,False,False
 пр-кт Литейный 24 , 1860,5,52, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/21941,30.349034,59.942439,4,True,False,True,False,False,False,False
 пр-кт Литейный 25 , 1870,5,12, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/21942,30.348189,59.942349,4,True,False,True,False,False,False,False
 пр-кт Литейный 25 , 1870,5,6, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/21943,30.348189,59.942349,4,True,False,True,False,False,False,False
 пр-кт Литейный 27 , 1852,4,14, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/21944,30.348037,59.942047,4,True,False,True,False,False,False,False
 пр-кт Литейный 28 , 1838,3,6, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/21946,30.348908,59.941092,4,True,False,True,False,False,False,False
 пр-кт Литейный 28 Литер В, 1877,4,9, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/21947,30.349294,59.941114,4,True,False,True,False,False,False,False
 пр-кт Литейный 29 , 1870,6,46, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/21948,30.348127,59.941786,4,True,False,True,False,False,False,False
 пр-кт Литейный 30 , 1896,4,34, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/21950,30.348827,59.940627,4,True,False,True,False,False,False,False
 пр-кт Литейный 30 , 1896,5,63, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/21949,30.348827,59.940627,4,True,False,True,False,False,False,False
 пр-кт Литейный 31 Литер В, 1877,2,3, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/21952,30.346923,59.941168,3,True,False,True,False,False,False,False
 пр-кт Литейный 31 , 1877,5,39, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1186497,30.348037,59.941443,4,True,False,True,False,False,False,False
 пр-кт Литейный 32 , 1848,4,27, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/21953,30.348746,59.94024,4,True,False,True,False,False,False,False
 пр-кт Литейный 33 , 1856,4,26, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/21954,30.348046,59.941056,4,True,False,True,False,False,False,False
 пр-кт Литейный 34 , 1840,5,26, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746072,30.348719,59.939906,3,True,False,True,False,False,False,False
 пр-кт Литейный 34 Литер В, 1840,4,33, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746073,30.349896,59.939893,3,True,False,True,False,False,False,True
 пр-кт Литейный 35 , 1875,5,34, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746074,30.347983,59.940776,4,True,False,True,False,False,False,False
 пр-кт Литейный 36 , 1875,5,29, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746075,30.348773,59.939437,4,True,False,True,False,False,False,True
 пр-кт Литейный 40 , 1841,4,45, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746076,30.348719,59.938554,4,True,False,True,False,False,False,False
 пр-кт Литейный 41 , 1888,5,10, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746077,30.347866,59.939447,4,True,False,True,False,False,False,False
 пр-кт Литейный 43 , 1852,4,22, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1186498,30.347875,59.939113,4,True,False,True,False,False,False,False
 пр-кт Литейный 46 , 1905,6,39, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1175355,30.348818,59.937671,4,True,False,True,False,False,False,False
 пр-кт Литейный 49 , 1798,5,14, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746078,30.347866,59.937734,4,True,False,True,False,False,False,False
 пр-кт Литейный 51 , 1857,5,85, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746079,30.347785,59.937197,3,True,False,True,False,False,False,False
 пр-кт Литейный 52 , 1822,4,25, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746085,30.34863,59.936453,3,True,False,True,False,False,False,False
 пр-кт Литейный 54 , 1866,5,21, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746080,30.348621,59.936246,3,True,False,True,False,False,False,False
 пр-кт Литейный 57а , 2003,8,10, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1189579,30.346752,59.934357,2,True,False,True,False,False,False,False
 пр-кт Литейный 58 , 1823,5,41, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1186500,30.348468,59.934069,2,True,False,True,False,False,False,False
 пр-кт Литейный 59 , 1880,5,26, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746081,30.347615,59.934042,2,True,False,True,False,False,False,False
 пр-кт Литейный 60 , 1901,5,20, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746082,30.34845,59.933785,2,True,False,True,False,False,False,False
 пр-кт Литейный 61 , 1871,5,38, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746083,30.347507,59.933681,1,False,False,True,False,False,False,False
 пр-кт Литейный 18/2 , 1865,3,23, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1186496,30.349079,59.944364,2,True,False,False,False,False,False,False
 пр-кт Литейный 45/8 , 1777,4,46, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1186499,30.347956,59.938797,4,True,False,True,False,False,False,False
 пр-кт Литейный 17-19 , 1846,3,11, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/21939,30.348046,59.943629,2,True,False,False,False,False,False,False
 пр-кт Литейный 64/78 , 1874,5,25, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/746084,30.348432,59.933104,1,False,False,True,False,False,False,False
 ул. Литераторов 15 , 1912,6,45, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/25866,30.312185,59.969254,1,True,False,False,False,False,False,False
 ул. Литераторов 17 , 1905,4,6, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/25867,30.311871,59.969358,1,True,False,False,False,False,False,False
 ул. Литовская 7 , 1958,5,39, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1178513,30.349708,59.977845,1,False,False,True,False,False,False,False
 ул. Литовская 8 , 1984,9,208, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/738855,30.352609,59.978669,2,False,True,True,False,False,False,False
 ул. Литовская 9 , 1961,5,100, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1178514,30.351504,59.977962,2,False,True,True,False,False,False,False
 ул. Лифляндская 8 , 1917,5,145, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/24174,30.263038,59.907081,0,False,False,False,False,False,False,False
 ул. Лодейнопольская 2 , 1962,5,115, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1115532,30.288559,59.964124,0,False,False,False,False,False,False,False
 ул. Лодейнопольская 8 , 1904,5,36, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1115533,30.291021,59.965376,1,False,False,False,True,False,False,False
 ул. Лодейнопольская 10 Литер В, 1901,4,8, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1115534,30.290634,59.965615,0,False,False,False,False,False,False,False
 Лодыгина пер. 7 , 1905,5,139, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1206099,30.289224,59.912599,2,False,False,True,False,False,False,False
 Лодыгина пер. 9/7 , 1897,4,14, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/24989,30.289242,59.912224,2,False,False,True,False,False,False,False
 ул. Ломаная 3б , 1917,5,44, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/1153927,30.323612,59.891922,0,False,False,False,False,False,False,False
 ул. Ломаная 6 , 1960,5,56, https://dom.mingkh.ru//sankt-peterburg/sankt-peterburg/19997,30.324151,59.892247,0,False,False,False,False,False,False,False
